,date,species,year,biogeo,canton,river,lot,forest,project,city,rch,rmp,rju,fam,res,pri,inv,ode,ns,ongen,ni,cdf,biel,locname,loc_date,genus,month
113,2020-08-04,sorbus-aucuparia,1,mp,be,suze,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel,buerenstrasse-suze-5,"('buerenstrasse-suze-5', '2020-08-04')",sorbus,8
114,2020-08-04,sambucus-nigra,1,mp,be,suze,X,X,X,biel,LC,LC,LC,Adoxaceae,X,X,X,X,X,X,X,cdf,biel,buerenstrasse-suze-5,"('buerenstrasse-suze-5', '2020-08-04')",sambucus,8
115,2020-08-04,echium-vulgare,1,mp,be,suze,X,X,X,biel,LC,LC,LC,Boraginaceae,X,X,X,X,X,X,X,X,biel,buerenstrasse-suze-5,"('buerenstrasse-suze-5', '2020-08-04')",echium,8
116,2020-08-04,silene-pratensis,1,mp,be,suze,X,X,X,biel,LC,LC,LC,Caryophyllaceae,X,X,X,X,X,X,X,X,biel,buerenstrasse-suze-5,"('buerenstrasse-suze-5', '2020-08-04')",silene,8
117,2020-08-04,cichorium-intybus,1,mp,be,suze,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,buerenstrasse-suze-5,"('buerenstrasse-suze-5', '2020-08-04')",cichorium,8
118,2020-08-04,geranium-robertianum,1,mp,be,suze,X,X,X,biel,LC,LC,LC,Geraniaceae,X,X,X,X,X,X,X,cdf,biel,buerenstrasse-suze-5,"('buerenstrasse-suze-5', '2020-08-04')",geranium,8
119,2020-08-04,urtica-dioica,1,mp,be,suze,X,X,X,biel,LC,LC,LC,Urticaceae,X,X,X,X,X,X,X,cdf,biel,buerenstrasse-suze-5,"('buerenstrasse-suze-5', '2020-08-04')",urtica,8
120,2020-08-04,sambucus-nigra,1,mp,be,suze,X,X,X,biel,LC,LC,LC,Adoxaceae,X,X,X,X,X,X,X,cdf,biel,buerenstrasse-suze-5,"('buerenstrasse-suze-5', '2020-08-04')",sambucus,8
121,2020-08-07,geranium-pyrenaicum,1,mp,be,suze,X,X,X,biel,LC,LC,LC,Geraniaceae,X,X,X,X,X,X,X,cdf,biel,buerenstrasse-suze-5,"('buerenstrasse-suze-5', '2020-08-07')",geranium,8
122,2020-08-07,melilotus-albus,1,mp,be,suze,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,X,biel,buerenstrasse-suze-5,"('buerenstrasse-suze-5', '2020-08-07')",melilotus,8
123,2020-08-07,echium-vulgare,1,mp,be,suze,X,X,X,biel,LC,LC,LC,Boraginaceae,X,X,X,X,X,X,X,X,biel,buerenstrasse-suze-5,"('buerenstrasse-suze-5', '2020-08-07')",echium,8
124,2020-08-07,senecio-inaequidens,1,mp,be,suze,X,X,X,biel,X,X,X,X,X,X,BL,ODE,X,X,X,X,biel,buerenstrasse-suze-5,"('buerenstrasse-suze-5', '2020-08-07')",senecio,8
125,2020-08-07,lavandula-angustifolia,1,mp,be,suze,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,biel,buerenstrasse-suze-5,"('buerenstrasse-suze-5', '2020-08-07')",lavandula,8
126,2020-08-07,trifolium-pratense,1,mp,be,suze,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,buerenstrasse-suze-5,"('buerenstrasse-suze-5', '2020-08-07')",trifolium,8
127,2020-08-07,daucus-carota,1,mp,be,suze,X,X,X,biel,LC,LC,LC,Apiaceae,X,X,X,X,X,X,X,cdf,biel,buerenstrasse-suze-5,"('buerenstrasse-suze-5', '2020-08-07')",daucus,8
128,2020-08-07,clematis-vitalba,1,mp,be,suze,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,X,biel,buerenstrasse-suze-5,"('buerenstrasse-suze-5', '2020-08-07')",clematis,8
129,2020-08-07,hypericum-perforatum,1,mp,be,suze,X,X,X,biel,LC,LC,LC,Hypericaceae,X,X,X,X,X,X,X,cdf,biel,buerenstrasse-suze-5,"('buerenstrasse-suze-5', '2020-08-07')",hypericum,8
130,2020-08-07,eupatorium-cannabinum,1,mp,be,suze,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,X,biel,buerenstrasse-suze-5,"('buerenstrasse-suze-5', '2020-08-07')",eupatorium,8
131,2020-08-07,solidago-canadensis,1,mp,be,suze,X,X,X,biel,X,X,X,X,X,X,BL,ODE,X,X,X,cdf,biel,buerenstrasse-suze-5,"('buerenstrasse-suze-5', '2020-08-07')",solidago,8
132,2020-08-07,epilobium-dodonaei,1,mp,be,suze,X,X,X,biel,NT,NT,NT,Onagraceae,X,X,X,X,X,X,X,cdf,biel,buerenstrasse-suze-5,"('buerenstrasse-suze-5', '2020-08-07')",epilobium,8
133,2020-09-03,cornus-sanguinea,1,mp,be,suze,X,X,X,biel,LC,LC,LC,Cornaceae,X,X,X,X,X,X,X,cdf,biel,buren-3,"('buren-3', '2020-09-03')",cornus,9
134,2020-09-03,rubus,1,mp,be,suze,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,buren-3,"('buren-3', '2020-09-03')",rubus,9
135,2020-09-03,rubus-armeniacus,1,mp,be,suze,X,X,X,biel,X,X,X,X,X,X,BL,X,X,X,X,X,biel,buren-3,"('buren-3', '2020-09-03')",rubus,9
136,2020-09-03,erigeron-annuus,1,mp,be,suze,X,X,X,biel,X,X,X,X,X,X,BL,X,X,X,X,cdf,biel,buren-3,"('buren-3', '2020-09-03')",erigeron,9
137,2020-09-28,knautia-arvensis,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Caprifoliaceae,X,X,X,X,X,X,X,cdf,biel,cff-lot-1,"('cff-lot-1', '2020-09-28')",knautia,9
138,2020-09-28,polygonum-aviculare,1,mp,be,madretschkanal,X,X,X,biel,LC,NE,NE,Polygonaceae,X,X,X,X,X,X,X,cdf,biel,cff-lot-1,"('cff-lot-1', '2020-09-28')",polygonum,9
139,2020-09-28,trifolium-pratense,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,cff-lot-1,"('cff-lot-1', '2020-09-28')",trifolium,9
140,2020-09-28,rubus,1,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,cff-lot-1,"('cff-lot-1', '2020-09-28')",rubus,9
141,2020-09-28,lamium-maculatum,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,X,biel,cff-lot-1,"('cff-lot-1', '2020-09-28')",lamium,9
142,2020-09-28,sonchus-oleraceus,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,cff-lot-1,"('cff-lot-1', '2020-09-28')",sonchus,9
143,2020-09-28,mentha-spicata,1,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,cff-lot-1,"('cff-lot-1', '2020-09-28')",mentha,9
144,2020-09-28,galeopsis-tetrahit,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,cff-lot-1,"('cff-lot-1', '2020-09-28')",galeopsis,9
145,2020-09-28,galium-mollugo,1,mp,be,madretschkanal,X,X,X,biel,LC,DD,DD,Rubiaceae,X,X,X,X,X,X,X,cdf,biel,cff-lot-1,"('cff-lot-1', '2020-09-28')",galium,9
146,2020-09-28,cornus-sanguinea,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Cornaceae,X,X,X,X,X,X,X,cdf,biel,cff-lot-1,"('cff-lot-1', '2020-09-28')",cornus,9
147,2020-09-28,urtica-dioica,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Urticaceae,X,X,X,X,X,X,X,cdf,biel,cff-lot-1,"('cff-lot-1', '2020-09-28')",urtica,9
148,2020-09-28,artemisia-vulgaris,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,X,biel,cff-lot-1,"('cff-lot-1', '2020-09-28')",artemisia,9
149,2020-09-28,erigeron-annuus,1,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,BL,X,X,X,X,cdf,biel,cff-lot-1,"('cff-lot-1', '2020-09-28')",erigeron,9
150,2020-09-28,medicago-lupulina,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-4,"('holunderweg-madretschkanal-4', '2020-09-28')",medicago,9
151,2020-09-28,parthenocissus-quinquefolia,1,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,biel,holunderweg-madretschkanal-4,"('holunderweg-madretschkanal-4', '2020-09-28')",parthenocissus,9
152,2020-09-28,medicago-sativa,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-4,"('holunderweg-madretschkanal-4', '2020-09-28')",medicago,9
153,2020-09-28,galium-mollugo,1,mp,be,madretschkanal,X,X,X,biel,LC,DD,DD,Rubiaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-4,"('holunderweg-madretschkanal-4', '2020-09-28')",galium,9
154,2020-09-28,malus-sylvestris,1,mp,be,madretschkanal,X,X,X,biel,NT,NT,NT,Rosaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-4,"('holunderweg-madretschkanal-4', '2020-09-28')",malus,9
155,2020-09-28,rubus,1,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,holunderweg-madretschkanal-4,"('holunderweg-madretschkanal-4', '2020-09-28')",rubus,9
156,2020-09-28,eupatorium-cannabinum,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,X,biel,holunderweg-madretschkanal-4,"('holunderweg-madretschkanal-4', '2020-09-28')",eupatorium,9
157,2020-09-28,erigeron-annuus,1,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,BL,X,X,X,X,cdf,biel,holunderweg-madretschkanal-4,"('holunderweg-madretschkanal-4', '2020-09-28')",erigeron,9
158,2020-09-28,trifolium-pratense,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-4,"('holunderweg-madretschkanal-4', '2020-09-28')",trifolium,9
159,2020-09-28,solidago-canadensis,1,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,BL,ODE,X,X,X,cdf,biel,holunderweg-madretschkanal-4,"('holunderweg-madretschkanal-4', '2020-09-28')",solidago,9
160,2020-09-11,borkhausenia-intermedia,1,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,holunderweg-madretschkanal-7,"('holunderweg-madretschkanal-7', '2020-09-11')",borkhausenia,9
161,2020-09-11,calystegia-sepium,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Convolvulaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-7,"('holunderweg-madretschkanal-7', '2020-09-11')",calystegia,9
162,2020-09-11,epilobium-hirsutum,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Onagraceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-7,"('holunderweg-madretschkanal-7', '2020-09-11')",epilobium,9
163,2020-09-11,solidago-canadensis,1,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,BL,ODE,X,X,X,cdf,biel,holunderweg-madretschkanal-7,"('holunderweg-madretschkanal-7', '2020-09-11')",solidago,9
164,2020-09-11,solanum-nigrum,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Solanaceae,X,X,X,X,X,X,X,X,biel,holunderweg-madretschkanal-7,"('holunderweg-madretschkanal-7', '2020-09-11')",solanum,9
165,2020-09-11,malva-neglecta,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Malvaceae,X,X,X,X,X,X,X,X,biel,holunderweg-madretschkanal-7,"('holunderweg-madretschkanal-7', '2020-09-11')",malva,9
166,2020-09-11,urtica-dioica,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Urticaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-7,"('holunderweg-madretschkanal-7', '2020-09-11')",urtica,9
167,2020-09-11,chenopodium-album,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Amaranthaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-7,"('holunderweg-madretschkanal-7', '2020-09-11')",chenopodium,9
168,2020-09-11,erodium-cicutarium,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Geraniaceae,X,X,X,X,X,X,X,X,biel,holunderweg-madretschkanal-7,"('holunderweg-madretschkanal-7', '2020-09-11')",erodium,9
169,2020-07-28,malva-neglecta,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Malvaceae,X,X,X,X,X,X,X,X,biel,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2020-07-28')",malva,7
170,2020-07-28,alcea-rosea,1,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2020-07-28')",alcea,7
171,2020-07-31,arctium-minus,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,X,biel,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2020-07-31')",arctium,7
172,2020-07-31,carduus-crispus,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,X,biel,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2020-07-31')",carduus,7
173,2020-07-31,carduus-crispus,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,X,biel,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2020-07-31')",carduus,7
174,2020-07-31,convolvulus-arvensis,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Convolvulaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2020-07-31')",convolvulus,7
175,2020-07-31,oxalis-dillenii,1,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2020-07-31')",oxalis,7
176,2020-07-31,sambucus-nigra,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Adoxaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2020-07-31')",sambucus,7
177,2020-07-31,crataegus-monogyna,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel,holunderweg-madretschkanal-6,"('holunderweg-madretschkanal-6', '2020-07-31')",crataegus,7
178,2020-08-07,epilobium-hirsutum,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Onagraceae,X,X,X,X,X,X,X,cdf,biel,cff-path-3,"('cff-path-3', '2020-08-07')",epilobium,8
179,2020-08-07,erigeron-annuus,1,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,BL,X,X,X,X,cdf,biel,cff-path-3,"('cff-path-3', '2020-08-07')",erigeron,8
180,2020-08-07,geranium-pyrenaicum,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Geraniaceae,X,X,X,X,X,X,X,cdf,biel,cff-path-3,"('cff-path-3', '2020-08-07')",geranium,8
181,2020-08-07,medicago-lupulina,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,cff-path-3,"('cff-path-3', '2020-08-07')",medicago,8
182,2020-08-07,robinia-pseudoacacia,1,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,BL,X,X,X,X,X,biel,cff-path-3,"('cff-path-3', '2020-08-07')",robinia,8
183,2020-08-07,solanum-nigrum,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Solanaceae,X,X,X,X,X,X,X,X,biel,cff-path-3,"('cff-path-3', '2020-08-07')",solanum,8
184,2020-08-07,urtica-dioica,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Urticaceae,X,X,X,X,X,X,X,cdf,biel,cff-path-3,"('cff-path-3', '2020-08-07')",urtica,8
185,2020-09-02,erigeron-annuus,1,mp,be,schuessinsel,X,X,renat-suze,biel,X,X,X,X,X,X,BL,X,X,X,X,cdf,biel,schuessinsel-kanal-6,"('schuessinsel-kanal-6', '2020-09-02')",erigeron,9
186,2020-09-02,centaurea-scabiosa,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,X,biel,schuessinsel-kanal-6,"('schuessinsel-kanal-6', '2020-09-02')",centaurea,9
187,2020-09-02,campanula-rotundifolia,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Campanulaceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-kanal-6,"('schuessinsel-kanal-6', '2020-09-02')",campanula,9
188,2020-09-02,daucus-carota,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Apiaceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-kanal-6,"('schuessinsel-kanal-6', '2020-09-02')",daucus,9
189,2020-09-02,vicia-cracca,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-kanal-6,"('schuessinsel-kanal-6', '2020-09-02')",vicia,9
190,2020-09-02,mentha-spicata,1,mp,be,schuessinsel,X,X,renat-suze,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,schuessinsel-kanal-6,"('schuessinsel-kanal-6', '2020-09-02')",mentha,9
191,2020-09-02,lycopus-europaeus,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,X,biel,schuessinsel-kanal-6,"('schuessinsel-kanal-6', '2020-09-02')",lycopus,9
192,2020-09-02,verbascum-thapsus,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Scrophulariaceae,X,X,X,X,X,X,X,X,biel,schuessinsel-kanal-6,"('schuessinsel-kanal-6', '2020-09-02')",verbascum,9
193,2020-09-02,leucanthemum-vulgare,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-kanal-6,"('schuessinsel-kanal-6', '2020-09-02')",leucanthemum,9
194,2020-09-02,geranium-pyrenaicum,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Geraniaceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-kanal-6,"('schuessinsel-kanal-6', '2020-09-02')",geranium,9
195,2020-09-02,solidago-canadensis,1,mp,be,schuessinsel,X,X,renat-suze,biel,X,X,X,X,X,X,BL,ODE,X,X,X,cdf,biel,schuessinsel-kanal-6,"('schuessinsel-kanal-6', '2020-09-02')",solidago,9
196,2020-09-02,melilotus-albus,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,X,biel,schuessinsel-kanal-6,"('schuessinsel-kanal-6', '2020-09-02')",melilotus,9
197,2020-09-02,erigeron-annuus,1,mp,be,schuessinsel,X,X,renat-suze,biel,X,X,X,X,X,X,BL,X,X,X,X,cdf,biel,schuessinsel-kanal-6,"('schuessinsel-kanal-6', '2020-09-02')",erigeron,9
198,2020-09-02,conyza-canadensis,1,mp,be,schuessinsel,X,X,renat-suze,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,schuessinsel-kanal-6,"('schuessinsel-kanal-6', '2020-09-02')",conyza,9
199,2020-09-02,medicago-sativa,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-kanal-6,"('schuessinsel-kanal-6', '2020-09-02')",medicago,9
200,2020-09-02,leucanthemum-vulgare,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-kanal-6,"('schuessinsel-kanal-6', '2020-09-02')",leucanthemum,9
201,2020-09-02,trifolium-repens,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-kanal-6,"('schuessinsel-kanal-6', '2020-09-02')",trifolium,9
202,2020-09-02,trifolium-pratense,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-kanal-6,"('schuessinsel-kanal-6', '2020-09-02')",trifolium,9
203,2020-09-02,lotus-corniculatus,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-kanal-6,"('schuessinsel-kanal-6', '2020-09-02')",lotus,9
204,2020-08-30,trifolium-repens,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-suze-7,"('schuessinsel-suze-7', '2020-08-30')",trifolium,8
205,2020-08-30,centaurea-jacea,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Asteraceae,2,3,X,X,X,X,X,cdf,biel,schuessinsel-suze-7,"('schuessinsel-suze-7', '2020-08-30')",centaurea,8
206,2020-08-30,cichorium-intybus,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-suze-7,"('schuessinsel-suze-7', '2020-08-30')",cichorium,8
207,2020-08-30,petrorhagia-saxifraga,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,NT,NT,Caryophyllaceae,X,X,X,X,X,X,X,cdf,X,schuessinsel-suze-7,"('schuessinsel-suze-7', '2020-08-30')",petrorhagia,8
208,2020-08-30,achillea-millefolium,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-suze-7,"('schuessinsel-suze-7', '2020-08-30')",achillea,8
209,2020-08-30,cirsium-arvense,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-suze-7,"('schuessinsel-suze-7', '2020-08-30')",cirsium,8
210,2020-08-30,conyza-canadensis,1,mp,be,schuessinsel,X,X,renat-suze,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,schuessinsel-suze-7,"('schuessinsel-suze-7', '2020-08-30')",conyza,8
211,2020-08-30,centaurea-scabiosa,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,X,biel,schuessinsel-suze-7,"('schuessinsel-suze-7', '2020-08-30')",centaurea,8
212,2020-08-30,lotus-corniculatus,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-suze-7,"('schuessinsel-suze-7', '2020-08-30')",lotus,8
213,2020-08-30,cirsium-vulgare,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-suze-7,"('schuessinsel-suze-7', '2020-08-30')",cirsium,8
214,2020-08-30,tripleurospermum-inodorum,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,X,biel,schuessinsel-suze-7,"('schuessinsel-suze-7', '2020-08-30')",tripleurospermum,8
215,2020-08-30,knautia-arvensis,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Caprifoliaceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-suze-7,"('schuessinsel-suze-7', '2020-08-30')",knautia,8
216,2020-08-30,centaurea-jacea,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Asteraceae,2,3,X,X,X,X,X,cdf,biel,schuessinsel-suze-7,"('schuessinsel-suze-7', '2020-08-30')",centaurea,8
217,2020-08-30,trifolium-pratense,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-suze-7,"('schuessinsel-suze-7', '2020-08-30')",trifolium,8
218,2020-08-30,trifolium-pratense,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-suze-7,"('schuessinsel-suze-7', '2020-08-30')",trifolium,8
219,2020-08-30,erigeron-annuus,1,mp,be,schuessinsel,X,X,renat-suze,biel,X,X,X,X,X,X,BL,X,X,X,X,cdf,biel,schuessinsel-suze-7,"('schuessinsel-suze-7', '2020-08-30')",erigeron,8
220,2020-08-30,leucanthemum-vulgare,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-suze-7,"('schuessinsel-suze-7', '2020-08-30')",leucanthemum,8
221,2020-08-30,silene-pratensis,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,LC,LC,Caryophyllaceae,X,X,X,X,X,X,X,X,biel,schuessinsel-suze-7,"('schuessinsel-suze-7', '2020-08-30')",silene,8
222,2020-08-30,galium-mollugo,1,mp,be,schuessinsel,X,X,renat-suze,biel,LC,DD,DD,Rubiaceae,X,X,X,X,X,X,X,cdf,biel,schuessinsel-suze-7,"('schuessinsel-suze-7', '2020-08-30')",galium,8
223,2020-08-30,medicago-varia,1,mp,be,schuessinsel,X,X,renat-suze,biel,X,X,X,Fabaceae,X,X,X,X,ns,X,X,X,X,schuessinsel-suze-7,"('schuessinsel-suze-7', '2020-08-30')",medicago,8
224,2020-07-28,heracleum-sphondylium,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Apiaceae,3,4,X,X,X,X,X,cdf,biel,bahnweg-madretschkanal-3,"('bahnweg-madretschkanal-3', '2020-07-28')",heracleum,7
225,2020-07-28,bryonia-dioica,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Cucurbitaceae,X,X,X,X,X,X,X,X,biel,bahnweg-madretschkanal-3,"('bahnweg-madretschkanal-3', '2020-07-28')",bryonia,7
226,2020-07-28,geranium-molle,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Geraniaceae,X,X,X,X,X,X,X,X,biel,bahnweg-madretschkanal-3,"('bahnweg-madretschkanal-3', '2020-07-28')",geranium,7
227,2020-07-28,geum-urbanum,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel,bahnweg-madretschkanal-3,"('bahnweg-madretschkanal-3', '2020-07-28')",geum,7
228,2020-07-28,urtica-dioica,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Urticaceae,X,X,X,X,X,X,X,cdf,biel,bahnweg-madretschkanal-3,"('bahnweg-madretschkanal-3', '2020-07-28')",urtica,7
229,2020-07-28,cornus-sanguinea,1,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Cornaceae,X,X,X,X,X,X,X,cdf,biel,bahnweg-madretschkanal-3,"('bahnweg-madretschkanal-3', '2020-07-28')",cornus,7
