kingdom,phylum,class,order,family,genus,species,scientificName,verbatimScientificName,publishingOrgKey,decimalLatitude,decimalLongitude,eventDate
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus bitorquis,Agaricus bitorquis (Quél.) Sacc.,Agaricus bitorquis (Quel.) Sacc.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2018-04-20T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Tuber,Tuber aestivum,Tuber aestivum Vittad.,Tuber aestivum Vittad.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2018-08-17T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe napipes,Inocybe napipes J.E.Lange,Inocybe napipes J.E. Lange,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2013-08-07T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena belliarum,Mycena belliarum (Johnst.) P.D.Orton,Mycena belliarum (Johnston) P.D. Orton,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2018-12-02T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina stylifera,Galerina stylifera (G.F.Atk.) A.H.Sm. & Singer,Galerina stylifera (G.F. Atk.) A.H. Sm. et Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2018-12-06T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Arrhenia,Arrhenia retiruga,Arrhenia retiruga (Bull.) Redhead,Arrhenia retiruga (Bull.: Fr.) Redhead,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2018-12-06T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Athelia,Athelia epiphylla,Athelia epiphylla Pers.,Athelia epiphylla Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2013-11-02T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Tricholoma saponaceum,Tricholoma saponaceum (Fr.) P.Kumm.,Tricholoma saponaceum (Fr.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2013-11-02T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Coniophoraceae,Coniophora,Coniophora arida,Coniophora arida (Fr.) P.Karst.,Coniophora arida (Fr.: Fr.) P. Karst.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2013-11-02T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Stereum,Stereum hirsutum,Stereum hirsutum (Willd.) Gray,Stereum hirsutum (Willd.:Fr.) Gray,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2013-11-02T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cystolepiota,Cystolepiota bucknallii,Cystolepiota bucknallii (Berk. & Broome) Singer & Clémençon,Cystolepiota bucknallii (Berk. et Broome) Singer et Clemencon,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2013-11-02T00:00:00
Fungi,Ascomycota,Leotiomycetes,Helotiales,Arachnopezizaceae,Eriopezia,Eriopezia caesia,Eriopezia caesia (Pers.) Rehm,Eriopezia caesia (Pers.:Fr.) Rehm,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2014-02-24T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Lentinus,Lentinus tigrinus,Panus tigrinus (Bull.) Singer,Panus tigrinus (Bull.: Fr.) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2014-04-27T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,,Kurtia,Kurtia argillacea,Hyphoderma argillaceum (Bres.) Donk,Hyphoderma argillaceum (Bres.) Donk,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2014-05-31T00:00:00
Protozoa,Mycetozoa,Myxomycetes,Trichiales,Trichiaceae,Oligonema,Oligonema favogineum,"Trichia favoginea (Batsch) Pers., 1794",Trichia favoginea (Batsch) Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2014-05-31T00:00:00
Fungi,Ascomycota,Leotiomycetes,Helotiales,Lachnaceae,Lachnellula,Lachnellula occidentalis,Lachnellula occidentalis (G.G.Hahn & Ayers) Dharne,Lachnellula occidentalis (Hahn et Ayers) Dharne,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2014-05-10T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe queletii,Inocybe queletii Konrad,Inocybe queletii Maire et Konrad,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2019-05-09T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Bankeraceae,Sarcodon,Sarcodon joeides,Sarcodon joeides (Pass.) Bataille,Sarcodon joeides (Pass.) Bat.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2014-09-12T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Volvariella,Volvariella bombycina,Volvariella bombycina (Schaeff.) Singer,Volvariella bombycina (Pers.:Fr.) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2014-08-26T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula queletii,Russula queletii Fr.,Russula queletii Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2014-11-09T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius salor,Cortinarius salor Fr.,Cortinarius salor Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2014-11-09T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula ochroleuca,Russula ochroleuca Fr.,Russula ochroleuca (Pers.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2014-11-09T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Discinaceae,Discina,Discina ancilis,Gyromitra ancilis (Pers.) Kreisel,Gyromitra ancilis (Pers.:Fr.) Kreisel,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2019-05-10T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Lyophyllum,Lyophyllum caerulescens,Lyophyllum caerulescens Clémençon,Lyophyllum caerulescens Clemencon,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2014-11-25T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Tricholoma scalpturatum,Tricholoma scalpturatum (Fr.) Quél.,Tricholoma scalpturatum (Fr.) Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2014-12-14T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Rhodocollybia,Rhodocollybia butyracea,Rhodocollybia butyracea (Bull.) Lennox,Rhodocollybia butyracea (Bull.Fr.) Lennox,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2014-10-25T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena pelianthina,Mycena pelianthina (Fr.) Quél.,Mycena pelianthina (Fr.) Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2014-10-25T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Rickenellaceae,Rickenella,Rickenella fibula,Rickenella fibula (Bull.) Raithelh.,Rickenella fibula (Bull.: Fr.) Raithelh.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-04T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon perlatum,Lycoperdon perlatum Pers.,Lycoperdon perlatum Pers.ex Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-30T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius pubescens,Lactarius pubescens Fr.,Lactarius pubescens Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-30T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma incanum,Entoloma incanum (Fr.) Hesler,Entoloma incanum (Fr.: Fr.) Hesler,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-30T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena olivaceomarginata,Mycena olivaceomarginata (Massee) Massee,Mycena olivaceomarginata Massee ap.Cke Massee,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-30T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Rhodocollybia,Rhodocollybia butyracea,Rhodocollybia butyracea (Bull.) Lennox,Rhodocollybia butyracea (Bull.Fr.) Lennox,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-11-09T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula delica,Russula delica Fr.,Russula delica Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-08-08T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Rhizinaceae,Psilopezia,Psilopezia nummularia,Psilopezia nummularia Berk.,Psilopezia nummularia Berk.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-08-08T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Athelia,Athelia epiphylla,Athelia epiphylla Pers.,Athelia epiphylla Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2013-03-03T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Irpicaceae,Byssomerulius,Byssomerulius corium,Meruliopsis corium (Pers.) Ginns,Meruliopsis corium (Pers.:Fr.) Ginns,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2013-03-03T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe geophylla,Inocybe geophylla P.Kumm.,Inocybe geophylla (Sowerby: Fr.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-08-08T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Tuber,Tuber aestivum,Tuber aestivum Vittad.,Tuber aestivum Vittad.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-09-02T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena belliarum,Mycena belliarum (Johnst.) P.D.Orton,Mycena belliarum (Johnston) P.D. Orton,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-10-04T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,Boletus edulis Bull.,Boletus edulis Bull.: Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2015-10-04T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,Pholiota squarrosa,Pholiota squarrosa (Vahl) P.Kumm.,Pholiota squarrosa (O.F. Muell.: Fr.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-10-23T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula fragilis,Russula fragilis Fr.,Russula fragilis (Pers.: Fr.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2015-10-31T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena crocata,Mycena crocata (Schrad.) P.Kumm.,Mycena crocata (Schrad.:Fr.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2015-10-31T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Tricholoma scalpturatum,Tricholoma scalpturatum (Fr.) Quél.,Tricholoma scalpturatum (Fr.) Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2015-10-31T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius subumbonatus,Lactarius subumbonatus Lindgr.,Lactarius subumbonatus Lindgr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2015-10-31T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Heteroradulum,Heteroradulum deglubens,Eichleriella deglubens (Berk. & Broome) D.A.Reid,Eichleriella deglubens (Berk. et Broome) D.A. Reid,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2015-10-31T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrophorus,Hygrophorus agathosmus,Hygrophorus agathosmus (Fr.) Fr.,Hygrophorus agathosmus (Fr.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2015-10-31T00:00:00
Fungi,Ascomycota,Dothideomycetes,Dothideales,,Cercidospora,Cercidospora macrospora,Cercidospora macrospora (Uloth) Hafellner & Nav.-Ros.,Cercidospora macrospora (Uloth) Hafellner & Nav.-Ros.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-12-17T00:00:00
Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massariaceae,Massaria,Massaria gigantispora,Massaria gigaspora Fuckel,Massaria gigaspora Fuckel (non Berk.),64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2020-04-22T00:00:00
Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,Tremella mesenterica,Tremella mesenterica Retz.,Tremella mesenterica Retz.ex Hook.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-02-28T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Morchellaceae,Morchella,Morchella esculenta,Morchella esculenta (L.) Pers.,Morchella esculenta (L.) Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2016-04-11T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Agrocybe,Agrocybe praecox,Agrocybe praecox (Pers.) Fayod,Agrocybe praecox (Pers.: Fr.) Fayod,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2016-05-01T00:00:00
Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Claviceps,Claviceps purpurea,Claviceps purpurea (Fr.) Tul.,Claviceps purpurea (Fr.) Tul.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2020-08-30T00:00:00
Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Claviceps,Claviceps purpurea,Claviceps purpurea (Fr.) Tul.,Claviceps purpurea (Fr.) Tul.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2020-08-30T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita strobiliformis,Amanita strobiliformis (Paulet ex Vittad.) Bertill.,Amanita strobiliformis (Paulet) Bertillon,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2016-07-08T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,Auricularia auricula-judae,Auricularia auricula-judae (Bull.) Wettst.,Auricularia auricula-judae (Bull.: Fr.) Wettst.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2016-07-14T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula solaris,Russula solaris Ferd. & Winge,Russula solaris Ferd. et Winge,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2016-08-15T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Tricholoma sulphureum,Tricholoma sulphureum (Bull.) P.Kumm.,Tricholoma sulphureum (Bull.:Fr.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2016-10-09T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Britzelmayria,Britzelmayria multipedata,Psathyrella multipedata (Peck) A.H.Sm.,Psathyrella multipedata (Peck) A.H. Sm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2016-12-24T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Coprinus,Coprinus comatus,Coprinus comatus (O.F.Müll.) Pers.,Coprinus comatus (O.F. Muell.: Fr.) Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-10-24T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,Suillus collinitus,Suillus fluryi Huijsman,Suillus fluryi Huijsm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-10-09T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocybe,Hygrocybe acutoconica,Hygrocybe persistens (Britzelm.) Singer,Hygrocybe persistens (Britzelm.) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-10-09T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fulvescens,Cortinarius fulvescens Fr.,Cortinarius fulvescens Fr. sensu J. Favre,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-10-19T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,Schizophyllum commune Fr.,Schizophyllum commune Fr.:Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2017-02-19T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe aporos,Pholiotina aporos (Kits van Wav.) Clémençon,Pholiotina aporos Kits van Wav.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2017-04-30T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,Hericium,Hericium erinaceus,Hericium erinaceus (Bull.) Pers.,Hericium erinaceus (Bull.: Fr.) Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2020-12-14T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita phalloides,Amanita phalloides (Vaill. ex Fr.) Link,Amanita phalloides (Fr.: Fr.) Link,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2017-08-07T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula virescens,Russula virescens (Schaeff.) Fr.,Russula virescens (Schff.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2017-08-07T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,Hypholoma fasciculare,Hypholoma fasciculare (Huds.) P.Kumm.,Hypholoma fasciculare (Huds.: Fr.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2017-08-26T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus sylvaticus,Agaricus sylvaticus Schaeff.,Agaricus sylvaticus Schaeff.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2017-08-26T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Protostropharia,Protostropharia semiglobata,Stropharia semiglobata (Batsch) Quél.,Stropharia semiglobata (Batsch: Fr.) Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2017-08-26T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,Suillus luteus,Suillus luteus (L.) Gray,Suillus luteus (L.:Fr.) Gray,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2017-10-22T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma collariatum,Hebeloma collariatum Bruchet,Hebeloma collariatum Bruchet,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2017-10-29T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,Hypholoma fasciculare,Hypholoma fasciculare (Huds.) P.Kumm.,Hypholoma fasciculare (Huds.: Fr.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2021-10-08T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma myrmecophilum,Entoloma myrmecophilum (Romagn.) M.M.Moser,Entoloma myrmecophilum (Romagn.) M.M. Moser,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2021-10-05T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Tuber,Tuber aestivum,Tuber aestivum Vittad.,Tuber aestivum Vittad.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2018-01-11T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Marchandiomyces,Marchandiomyces corallinus,Marchandiomyces corallinus (Roberge) Diederich & D.Hawksw.,Marchandiomyces corallinus (Roberge) Diederich & D. Hawksw.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2018-06-03T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,Pholiota lenta,Pholiota lenta (Pers.) Singer,Pholiota lenta (Pers.:Fr.) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2021-11-08T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena erubescens,Mycena erubescens Höhn.,Mycena erubescens Hoehn.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2021-10-29T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Lenzites,Lenzites betulinus,Lenzites betulinus (L.) Fr.,Lenzites betulina (L.:Fr.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2022-04-10T00:00:00
Fungi,Ascomycota,Sordariomycetes,Diaporthales,Melanconidaceae,Wuestneia,Wuestneia chrysostroma,Wuestneia xanthostroma (Fr.) J.Reid & C.Booth,Wuestneia xanthostroma (Fr.) J. Reid & C. Booth,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2022-04-01T00:00:00
Fungi,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Cryptosporella,Cryptosporella hypodermia,Cryptosporella hypodermia (Fr.) Sacc.,Cryptosporella hypodermia (Fr.) Sacc.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2022-04-01T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,Hypholoma lateritium,Hypholoma sublateritium (Fr.) Quél.,Hypholoma sublateritium (Fr.) Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2018-12-06T00:00:00
Fungi,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Daldinia,Daldinia childiae,Daldinia childiae J.D.Rogers & Y.M.Ju,Daldinia childiae Rogers et Ju,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2018-12-06T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula atrorubens,Russula atrorubens Quél.,Russula atrorubens Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2022-10-15T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius salor,Cortinarius salor Fr.,Cortinarius salor Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2022-11-07T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius malicorius,Cortinarius malicorius Fr.,Cortinarius malicorius Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2022-10-31T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Auriscalpiaceae,Auriscalpium,Auriscalpium vulgare,Auriscalpium vulgare Gray,Auriscalpium vulgare Gray,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-21T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Collybiopsis,Collybiopsis vaillantii,Marasmiellus vaillantii (Pers.) Singer,Marasmiellus vaillantii (Pers.:Fr.) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-21T00:00:00
Fungi,Ascomycota,Leotiomycetes,Leotiales,Leotiaceae,Leotia,Leotia lubrica,Leotia lubrica (Scop.) Pers.,Leotia lubrica (Scop.) Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2022-10-22T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Melanoleuca,Melanoleuca stridula,Melanoleuca stridula (Fr.) Singer,Melanoleuca stridula (Fr.) Metrod,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-30T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Leccinum,Leccinum scabrum,Leccinum scabrum (Bull.) Gray,Leccinum scabrum (Bull.: Fr.) Gray,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-30T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Leucocybe,Leucocybe candicans,Clitocybe candicans (Pers.) P.Kumm.,Clitocybe candicans (Pers.: Fr.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-30T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Psilocybe,Psilocybe coronilla,Stropharia coronilla (Bull.) Quél.,Stropharia coronilla (Bull.:Fr.) Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-30T00:00:00
